ID_Venta,Fecha,Mes,Mes_Nombre,Trimestre,Día_Semana,ID_Cliente,Cliente,Tipo_Cliente,Ruta,Municipio,Zona,Vendedor,Producto,Categoría,Cantidad_Cajas,Precio_Caja,Costo_Caja,Descuento_%,Precio_Final,Total_Venta,Costo_Total,Utilidad
V01083,2023-04-04,4,April,T2,Tuesday,C051,Minimercado El Vecino,Minimercado,Ruta La Unión,La Unión,Vereda La Victoria,Carlos Martínez,Águila Lata x30,Cerveza,1,72000,58000,5,68400.0,68400.0,58000,10400.0
V01084,2023-04-04,4,April,T2,Tuesday,C068,Superete El Amigo,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Costeña x30,Cerveza,8,60000,47000,0,60000.0,480000.0,376000,104000.0
V01085,2023-04-04,4,April,T2,Tuesday,C098,Bar/Estadero El Paisa,Bar/Estadero,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Agua Cristal 1.5L x12,Agua,8,28000,19000,0,28000.0,224000.0,152000,72000.0
V01086,2023-04-04,4,April,T2,Tuesday,C011,Superete El Rincón,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Andrés Díaz,Malta Pony x30,Malta,10,48000,36000,0,48000.0,480000.0,360000,120000.0
V01087,2023-04-04,4,April,T2,Tuesday,C014,Tienda El Vecino,Tienda,Ruta Caimito,Caimito,Vereda El Palmar,Carlos Martínez,Agua Cristal 1.5L x12,Agua,9,28000,19000,0,28000.0,252000.0,171000,81000.0
V01088,2023-04-04,4,April,T2,Tuesday,C034,Tienda El Amigo,Tienda,Ruta Caimito,Caimito,Vereda Palo Alto,Jhon Pérez,Agua Cristal 600ml x24,Agua,9,22000,15000,0,22000.0,198000.0,135000,63000.0
V01089,2023-04-04,4,April,T2,Tuesday,C080,Minimercado La Pola,Minimercado,Ruta San Marcos,San Marcos,Barrio La Esperanza,Andrés Díaz,Agua Cristal 600ml x24,Agua,5,22000,15000,0,22000.0,110000.0,75000,35000.0
V01090,2023-04-04,4,April,T2,Tuesday,C020,Restaurante El Amigo,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Jhon Pérez,Club Colombia x24,Cerveza,3,85000,68000,0,85000.0,255000.0,204000,51000.0
V01091,2023-04-04,4,April,T2,Tuesday,C084,Superete El Paisa,Superete,Ruta San Marcos,San Marcos,Vereda Pijiguay,Carlos Martínez,Águila Lata x30,Cerveza,9,72000,58000,0,72000.0,648000.0,522000,126000.0
V01092,2023-04-04,4,April,T2,Tuesday,C050,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Jhon Pérez,Club Colombia x24,Cerveza,8,85000,68000,2,83300.0,666400.0,544000,122400.0
V01093,2023-04-04,4,April,T2,Tuesday,C040,Minimercado El Pariente,Minimercado,Ruta La Unión,La Unión,La Unión Centro,Carlos Martínez,Electrolit x12,Electrolit,8,55000,40000,0,55000.0,440000.0,320000,120000.0
V01094,2023-04-04,4,April,T2,Tuesday,C030,Bar/Estadero Don Jorge,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Águila Lata x30,Cerveza,7,72000,58000,0,72000.0,504000.0,406000,98000.0
V01095,2023-04-04,4,April,T2,Tuesday,C032,Minimercado Doña Carmen,Minimercado,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Águila Lata x30,Cerveza,9,72000,58000,0,72000.0,648000.0,522000,126000.0
V01096,2023-04-04,4,April,T2,Tuesday,C095,Tienda Doña Carmen,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Costeña Litro x12,Cerveza,9,55000,43000,0,55000.0,495000.0,387000,108000.0
V01097,2023-04-04,4,April,T2,Tuesday,C037,Bar/Estadero El Rincón,Bar/Estadero,Ruta Caimito,Caimito,Vereda Palo Alto,Andrés Díaz,Póker Botella x30,Cerveza,3,66000,52000,5,62700.0,188100.0,156000,32100.0
V01098,2023-04-04,4,April,T2,Tuesday,C057,Bar/Estadero El Amigo,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Carmen,Jhon Pérez,Costeña Litro x12,Cerveza,4,55000,43000,0,55000.0,220000.0,172000,48000.0
V01099,2023-04-04,4,April,T2,Tuesday,C081,Superete El Vecino,Superete,Ruta San Marcos,San Marcos,Barrio La Esperanza,Carlos Martínez,Costeña Litro x12,Cerveza,4,55000,43000,2,53900.0,215600.0,172000,43600.0
V01100,2023-04-04,4,April,T2,Tuesday,C017,Restaurante La Esquina,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Andrés Díaz,Club Colombia x24,Cerveza,9,85000,68000,0,85000.0,765000.0,612000,153000.0
V01101,2023-04-04,4,April,T2,Tuesday,C108,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Luis Hernández,Póker Botella x30,Cerveza,2,66000,52000,0,66000.0,132000.0,104000,28000.0
V01102,2023-04-04,4,April,T2,Tuesday,C022,Superete La Esquina,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Andrés Díaz,Club Colombia x24,Cerveza,2,85000,68000,5,80750.0,161500.0,136000,25500.0
V01103,2023-04-05,4,April,T2,Wednesday,C058,Bar/Estadero El Campesino,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Carmen,Jhon Pérez,Electrolit x12,Electrolit,1,55000,40000,0,55000.0,55000.0,40000,15000.0
V01104,2023-04-05,4,April,T2,Wednesday,C035,Minimercado El Campesino,Minimercado,Ruta Caimito,Caimito,Vereda Palo Alto,Luis Hernández,Póker Lata x30,Cerveza,1,70000,56000,0,70000.0,70000.0,56000,14000.0
V01105,2023-04-05,4,April,T2,Wednesday,C090,Tienda El Amigo,Tienda,Ruta San Marcos,San Marcos,Vereda Buenavista,Andrés Díaz,Costeña x30,Cerveza,7,60000,47000,0,60000.0,420000.0,329000,91000.0
V01106,2023-04-05,4,April,T2,Wednesday,C080,Minimercado La Pola,Minimercado,Ruta San Marcos,San Marcos,Barrio La Esperanza,Jhon Pérez,Costeña x30,Cerveza,8,60000,47000,5,57000.0,456000.0,376000,80000.0
V01107,2023-04-05,4,April,T2,Wednesday,C063,Bar/Estadero El Vecino,Bar/Estadero,Ruta La Unión,La Unión,Vereda Cañaveral,Jhon Pérez,Costeña x30,Cerveza,2,60000,47000,0,60000.0,120000.0,94000,26000.0
V01108,2023-04-05,4,April,T2,Wednesday,C025,Superete Doña Carmen,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Andrés Díaz,Club Colombia x24,Cerveza,7,85000,68000,0,85000.0,595000.0,476000,119000.0
V01109,2023-04-05,4,April,T2,Wednesday,C042,Restaurante La Esquina,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Andrés Díaz,Póker Lata x30,Cerveza,4,70000,56000,0,70000.0,280000.0,224000,56000.0
V01110,2023-04-05,4,April,T2,Wednesday,C003,Minimercado El Vecino,Minimercado,Ruta Caimito,Caimito,Caimito Centro,Luis Hernández,Águila Lata x30,Cerveza,2,72000,58000,5,68400.0,136800.0,116000,20800.0
V01111,2023-04-05,4,April,T2,Wednesday,C020,Restaurante El Amigo,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Jhon Pérez,Costeña Litro x12,Cerveza,8,55000,43000,0,55000.0,440000.0,344000,96000.0
V01112,2023-04-05,4,April,T2,Wednesday,C007,Tienda La Esquina,Tienda,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Póker Botella x30,Cerveza,8,66000,52000,5,62700.0,501600.0,416000,85600.0
V01113,2023-04-05,4,April,T2,Wednesday,C069,Minimercado El Vecino,Minimercado,Ruta San Marcos,San Marcos,San Marcos Centro,Andrés Díaz,Agua Cristal 1.5L x12,Agua,4,28000,19000,0,28000.0,112000.0,76000,36000.0
V01114,2023-04-05,4,April,T2,Wednesday,C024,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda San Pedro,Luis Hernández,Malta Leona x30,Malta,5,46000,35000,0,46000.0,230000.0,175000,55000.0
V01115,2023-04-05,4,April,T2,Wednesday,C014,Tienda El Vecino,Tienda,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Malta Leona x30,Malta,1,46000,35000,5,43700.0,43700.0,35000,8700.0
V01116,2023-04-05,4,April,T2,Wednesday,C037,Bar/Estadero El Rincón,Bar/Estadero,Ruta Caimito,Caimito,Vereda Palo Alto,Carlos Martínez,Club Colombia x24,Cerveza,8,85000,68000,5,80750.0,646000.0,544000,102000.0
V01117,2023-04-05,4,April,T2,Wednesday,C017,Restaurante La Esquina,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Luis Hernández,Póker Botella x30,Cerveza,6,66000,52000,0,66000.0,396000.0,312000,84000.0
V01118,2023-04-05,4,April,T2,Wednesday,C092,Minimercado El Pariente,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Águila Botella x30,Cerveza,4,68000,54000,5,64600.0,258400.0,216000,42400.0
V01119,2023-04-05,4,April,T2,Wednesday,C057,Bar/Estadero El Amigo,Bar/Estadero,Ruta La Unión,La Unión,Vereda El Carmen,Carlos Martínez,Costeña x30,Cerveza,1,60000,47000,0,60000.0,60000.0,47000,13000.0
V01120,2023-04-06,4,April,T2,Thursday,C016,Minimercado El Paisa,Minimercado,Ruta Caimito,Caimito,Vereda Pueblito,Jhon Pérez,Águila Botella x30,Cerveza,10,68000,54000,0,68000.0,680000.0,540000,140000.0
V01121,2023-04-06,4,April,T2,Thursday,C051,Minimercado El Vecino,Minimercado,Ruta La Unión,La Unión,Vereda La Victoria,Luis Hernández,Águila Lata x30,Cerveza,6,72000,58000,5,68400.0,410400.0,348000,62400.0
V01122,2023-04-06,4,April,T2,Thursday,C102,Bar/Estadero El Rincón,Bar/Estadero,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Electrolit x12,Electrolit,9,55000,40000,0,55000.0,495000.0,360000,135000.0
V01123,2023-04-06,4,April,T2,Thursday,C032,Minimercado Doña Carmen,Minimercado,Ruta Caimito,Caimito,Vereda Las Flores,Carlos Martínez,Agua Cristal 600ml x24,Agua,4,22000,15000,0,22000.0,88000.0,60000,28000.0
V01124,2023-04-06,4,April,T2,Thursday,C002,Restaurante El Paisa,Restaurante,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Agua Cristal 600ml x24,Agua,4,22000,15000,0,22000.0,88000.0,60000,28000.0
V01125,2023-04-06,4,April,T2,Thursday,C006,Bar/Estadero El Pariente,Bar/Estadero,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Costeña x30,Cerveza,3,60000,47000,0,60000.0,180000.0,141000,39000.0
V01126,2023-04-06,4,April,T2,Thursday,C075,Restaurante Don Jorge,Restaurante,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Agua Cristal 600ml x24,Agua,8,22000,15000,2,21560.0,172480.0,120000,52480.0
V01127,2023-04-06,4,April,T2,Thursday,C101,Bar/Estadero El Paisa,Bar/Estadero,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Agua Cristal 1.5L x12,Agua,8,28000,19000,0,28000.0,224000.0,152000,72000.0
V01128,2023-04-06,4,April,T2,Thursday,C089,Tienda Doña Carmen,Tienda,Ruta San Marcos,San Marcos,Vereda Buenavista,Andrés Díaz,Agua Cristal 1.5L x12,Agua,6,28000,19000,0,28000.0,168000.0,114000,54000.0
V01129,2023-04-06,4,April,T2,Thursday,C061,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda El Carmen,Luis Hernández,Club Colombia x24,Cerveza,10,85000,68000,2,83300.0,833000.0,680000,153000.0
V01130,2023-04-06,4,April,T2,Thursday,C077,Superete La Esquina,Superete,Ruta San Marcos,San Marcos,Barrio El Prado,Andrés Díaz,Águila Botella x30,Cerveza,9,68000,54000,0,68000.0,612000.0,486000,126000.0
V01131,2023-04-06,4,April,T2,Thursday,C020,Restaurante El Amigo,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Carlos Martínez,Club Colombia x24,Cerveza,5,85000,68000,2,83300.0,416500.0,340000,76500.0
V01132,2023-04-06,4,April,T2,Thursday,C048,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Andrés Díaz,Agua Cristal 600ml x24,Agua,1,22000,15000,5,20900.0,20900.0,15000,5900.0
V01133,2023-04-06,4,April,T2,Thursday,C099,Superete El Vecino,Superete,Ruta San Marcos,San Marcos,Vereda El Tesoro,Carlos Martínez,Electrolit x12,Electrolit,3,55000,40000,0,55000.0,165000.0,120000,45000.0
V01134,2023-04-06,4,April,T2,Thursday,C012,Minimercado La Pola,Minimercado,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Malta Pony x30,Malta,4,48000,36000,0,48000.0,192000.0,144000,48000.0
V01135,2023-04-06,4,April,T2,Thursday,C021,Tienda La Pola,Tienda,Ruta Caimito,Caimito,Vereda San Pedro,Luis Hernández,Malta Leona x30,Malta,9,46000,35000,0,46000.0,414000.0,315000,99000.0
V01136,2023-04-06,4,April,T2,Thursday,C064,Bar/Estadero El Pariente,Bar/Estadero,Ruta La Unión,La Unión,Vereda Cañaveral,Luis Hernández,Agua Cristal 1.5L x12,Agua,8,28000,19000,2,27440.0,219520.0,152000,67520.0
V01137,2023-04-07,4,April,T2,Friday,C037,Bar/Estadero El Rincón,Bar/Estadero,Ruta Caimito,Caimito,Vereda Palo Alto,Andrés Díaz,Póker Botella x30,Cerveza,2,66000,52000,0,66000.0,132000.0,104000,28000.0
V01138,2023-04-07,4,April,T2,Friday,C042,Restaurante La Esquina,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Carlos Martínez,Malta Leona x30,Malta,8,46000,35000,2,45080.0,360640.0,280000,80640.0
V01139,2023-04-07,4,April,T2,Friday,C053,Tienda El Pariente,Tienda,Ruta La Unión,La Unión,Vereda La Victoria,Jhon Pérez,Águila Lata x30,Cerveza,6,72000,58000,0,72000.0,432000.0,348000,84000.0
V01140,2023-04-07,4,April,T2,Friday,C083,Superete El Rincón,Superete,Ruta San Marcos,San Marcos,Barrio La Esperanza,Andrés Díaz,Águila Lata x30,Cerveza,4,72000,58000,5,68400.0,273600.0,232000,41600.0
V01141,2023-04-07,4,April,T2,Friday,C015,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Águila Botella x30,Cerveza,8,68000,54000,5,64600.0,516800.0,432000,84800.0
V01142,2023-04-07,4,April,T2,Friday,C013,Superete Don Jorge,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Andrés Díaz,Costeña x30,Cerveza,9,60000,47000,5,57000.0,513000.0,423000,90000.0
V01143,2023-04-07,4,April,T2,Friday,C067,Tienda Don Jorge,Tienda,Ruta La Unión,La Unión,Vereda Cañaveral,Carlos Martínez,Costeña x30,Cerveza,1,60000,47000,2,58800.0,58800.0,47000,11800.0
V01144,2023-04-07,4,April,T2,Friday,C085,Restaurante El Rincón,Restaurante,Ruta San Marcos,San Marcos,Vereda Pijiguay,Jhon Pérez,Agua Cristal 1.5L x12,Agua,1,28000,19000,5,26600.0,26600.0,19000,7600.0
V01145,2023-04-07,4,April,T2,Friday,C009,Superete El Pariente,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Jhon Pérez,Club Colombia x24,Cerveza,2,85000,68000,0,85000.0,170000.0,136000,34000.0
V01146,2023-04-07,4,April,T2,Friday,C006,Bar/Estadero El Pariente,Bar/Estadero,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Águila Botella x30,Cerveza,4,68000,54000,2,66640.0,266560.0,216000,50560.0
V01147,2023-04-07,4,April,T2,Friday,C107,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Luis Hernández,Póker Botella x30,Cerveza,4,66000,52000,2,64680.0,258720.0,208000,50720.0
V01148,2023-04-07,4,April,T2,Friday,C017,Restaurante La Esquina,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Andrés Díaz,Malta Pony x30,Malta,3,48000,36000,2,47040.0,141120.0,108000,33120.0
V01149,2023-04-07,4,April,T2,Friday,C023,Bar/Estadero La Esquina,Bar/Estadero,Ruta Caimito,Caimito,Vereda San Pedro,Carlos Martínez,Electrolit x12,Electrolit,2,55000,40000,5,52250.0,104500.0,80000,24500.0
V01150,2023-04-07,4,April,T2,Friday,C005,Tienda El Amigo,Tienda,Ruta Caimito,Caimito,Caimito Centro,Andrés Díaz,Malta Leona x30,Malta,8,46000,35000,5,43700.0,349600.0,280000,69600.0
V01151,2023-04-07,4,April,T2,Friday,C026,Minimercado La Esquina,Minimercado,Ruta Caimito,Caimito,Vereda Las Flores,Andrés Díaz,Águila Botella x30,Cerveza,3,68000,54000,0,68000.0,204000.0,162000,42000.0
V01152,2023-04-07,4,April,T2,Friday,C014,Tienda El Vecino,Tienda,Ruta Caimito,Caimito,Vereda El Palmar,Luis Hernández,Agua Cristal 1.5L x12,Agua,6,28000,19000,5,26600.0,159600.0,114000,45600.0
V01153,2023-04-07,4,April,T2,Friday,C063,Bar/Estadero El Vecino,Bar/Estadero,Ruta La Unión,La Unión,Vereda Cañaveral,Carlos Martínez,Agua Cristal 1.5L x12,Agua,10,28000,19000,0,28000.0,280000.0,190000,90000.0
V01154,2023-04-08,4,April,T2,Saturday,C071,Superete El Campesino,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Agua Cristal 1.5L x12,Agua,4,28000,19000,0,28000.0,112000.0,76000,36000.0
V01155,2023-04-08,4,April,T2,Saturday,C042,Restaurante La Esquina,Restaurante,Ruta La Unión,La Unión,La Unión Centro,Andrés Díaz,Costeña x30,Cerveza,8,60000,47000,0,60000.0,480000.0,376000,104000.0
V01156,2023-04-08,4,April,T2,Saturday,C109,Tienda El Paisa,Tienda,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Jhon Pérez,Águila Lata x30,Cerveza,1,72000,58000,0,72000.0,72000.0,58000,14000.0
V01157,2023-04-08,4,April,T2,Saturday,C048,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Jhon Pérez,Agua Cristal 1.5L x12,Agua,3,28000,19000,0,28000.0,84000.0,57000,27000.0
V01158,2023-04-08,4,April,T2,Saturday,C053,Tienda El Pariente,Tienda,Ruta La Unión,La Unión,Vereda La Victoria,Carlos Martínez,Club Colombia x24,Cerveza,4,85000,68000,0,85000.0,340000.0,272000,68000.0
V01159,2023-04-08,4,April,T2,Saturday,C098,Bar/Estadero El Paisa,Bar/Estadero,Ruta San Marcos,San Marcos,Vereda El Tesoro,Luis Hernández,Águila Lata x30,Cerveza,5,72000,58000,2,70560.0,352800.0,290000,62800.0
V01160,2023-04-08,4,April,T2,Saturday,C082,Restaurante El Campesino,Restaurante,Ruta San Marcos,San Marcos,Barrio La Esperanza,Carlos Martínez,Águila Botella x30,Cerveza,1,68000,54000,0,68000.0,68000.0,54000,14000.0
V01161,2023-04-08,4,April,T2,Saturday,C056,Tienda El Rincón,Tienda,Ruta La Unión,La Unión,Vereda El Carmen,Carlos Martínez,Póker Lata x30,Cerveza,3,70000,56000,0,70000.0,210000.0,168000,42000.0
V01162,2023-04-08,4,April,T2,Saturday,C106,Bar/Estadero El Pariente,Bar/Estadero,Ruta San Marcos,San Marcos,Barrio Nuevo Milenio,Carlos Martínez,Malta Pony x30,Malta,4,48000,36000,0,48000.0,192000.0,144000,48000.0
V01163,2023-04-08,4,April,T2,Saturday,C093,Tienda El Pariente,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Club Colombia x24,Cerveza,2,85000,68000,2,83300.0,166600.0,136000,30600.0
V01164,2023-04-08,4,April,T2,Saturday,C078,Tienda La Pola,Tienda,Ruta San Marcos,San Marcos,Barrio El Prado,Jhon Pérez,Malta Pony x30,Malta,4,48000,36000,5,45600.0,182400.0,144000,38400.0
V01165,2023-04-08,4,April,T2,Saturday,C031,Bar/Estadero Doña Carmen,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Electrolit x12,Electrolit,6,55000,40000,0,55000.0,330000.0,240000,90000.0
V01166,2023-04-08,4,April,T2,Saturday,C073,Restaurante La Pola,Restaurante,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Agua Cristal 600ml x24,Agua,10,22000,15000,0,22000.0,220000.0,150000,70000.0
V01167,2023-04-10,4,April,T2,Monday,C094,Minimercado La Esquina,Minimercado,Ruta San Marcos,San Marcos,Vereda La Ceiba,Andrés Díaz,Costeña x30,Cerveza,6,60000,47000,0,60000.0,360000.0,282000,78000.0
V01168,2023-04-10,4,April,T2,Monday,C104,Tienda El Rincón,Tienda,Ruta San Marcos,San Marcos,Vereda El Tesoro,Jhon Pérez,Águila Botella x30,Cerveza,4,68000,54000,5,64600.0,258400.0,216000,42400.0
V01169,2023-04-10,4,April,T2,Monday,C074,Tienda La Esquina,Tienda,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Malta Leona x30,Malta,7,46000,35000,0,46000.0,322000.0,245000,77000.0
V01170,2023-04-10,4,April,T2,Monday,C049,Superete El Rincón,Superete,Ruta La Unión,La Unión,Vereda Mata de Caña,Luis Hernández,Agua Cristal 1.5L x12,Agua,1,28000,19000,0,28000.0,28000.0,19000,9000.0
V01171,2023-04-10,4,April,T2,Monday,C011,Superete El Rincón,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Luis Hernández,Costeña x30,Cerveza,9,60000,47000,5,57000.0,513000.0,423000,90000.0
V01172,2023-04-10,4,April,T2,Monday,C100,Superete El Amigo,Superete,Ruta San Marcos,San Marcos,Vereda El Tesoro,Andrés Díaz,Póker Lata x30,Cerveza,1,70000,56000,5,66500.0,66500.0,56000,10500.0
V01173,2023-04-10,4,April,T2,Monday,C008,Minimercado El Paisa,Minimercado,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Agua Cristal 600ml x24,Agua,10,22000,15000,2,21560.0,215600.0,150000,65600.0
V01174,2023-04-10,4,April,T2,Monday,C099,Superete El Vecino,Superete,Ruta San Marcos,San Marcos,Vereda El Tesoro,Andrés Díaz,Póker Botella x30,Cerveza,7,66000,52000,0,66000.0,462000.0,364000,98000.0
V01175,2023-04-11,4,April,T2,Tuesday,C017,Restaurante La Esquina,Restaurante,Ruta Caimito,Caimito,Vereda Pueblito,Andrés Díaz,Águila Botella x30,Cerveza,7,68000,54000,2,66640.0,466480.0,378000,88480.0
V01176,2023-04-11,4,April,T2,Tuesday,C044,Minimercado La Pola,Minimercado,Ruta La Unión,La Unión,Vereda El Paraíso,Andrés Díaz,Electrolit x12,Electrolit,3,55000,40000,0,55000.0,165000.0,120000,45000.0
V01177,2023-04-11,4,April,T2,Tuesday,C011,Superete El Rincón,Superete,Ruta Caimito,Caimito,Vereda El Palmar,Andrés Díaz,Agua Cristal 1.5L x12,Agua,4,28000,19000,0,28000.0,112000.0,76000,36000.0
V01178,2023-04-11,4,April,T2,Tuesday,C061,Superete Don Jorge,Superete,Ruta La Unión,La Unión,Vereda El Carmen,Luis Hernández,Malta Leona x30,Malta,10,46000,35000,0,46000.0,460000.0,350000,110000.0
V01179,2023-04-11,4,April,T2,Tuesday,C074,Tienda La Esquina,Tienda,Ruta San Marcos,San Marcos,San Marcos Centro,Andrés Díaz,Póker Botella x30,Cerveza,2,66000,52000,0,66000.0,132000.0,104000,28000.0
V01180,2023-04-11,4,April,T2,Tuesday,C096,Tienda El Campesino,Tienda,Ruta San Marcos,San Marcos,Vereda La Ceiba,Jhon Pérez,Costeña x30,Cerveza,10,60000,47000,0,60000.0,600000.0,470000,130000.0
V01181,2023-04-11,4,April,T2,Tuesday,C007,Tienda La Esquina,Tienda,Ruta Caimito,Caimito,Caimito Centro,Carlos Martínez,Malta Leona x30,Malta,7,46000,35000,0,46000.0,322000.0,245000,77000.0
V01182,2023-04-11,4,April,T2,Tuesday,C071,Superete El Campesino,Superete,Ruta San Marcos,San Marcos,San Marcos Centro,Carlos Martínez,Costeña x30,Cerveza,4,60000,47000,0,60000.0,240000.0,188000,52000.0
V01183,2023-04-11,4,April,T2,Tuesday,C052,Superete La Pola,Superete,Ruta La Unión,La Unión,Vereda La Victoria,Luis Hernández,Malta Pony x30,Malta,1,48000,36000,0,48000.0,48000.0,36000,12000.0
V01184,2023-04-11,4,April,T2,Tuesday,C034,Tienda El Amigo,Tienda,Ruta Caimito,Caimito,Vereda Palo Alto,Luis Hernández,Costeña x30,Cerveza,10,60000,47000,0,60000.0,600000.0,470000,130000.0
V01185,2023-04-12,4,April,T2,Wednesday,C006,Bar/Estadero El Pariente,Bar/Estadero,Ruta Caimito,Caimito,Caimito Centro,Jhon Pérez,Malta Pony x30,Malta,3,48000,36000,0,48000.0,144000.0,108000,36000.0
V01186,2023-04-12,4,April,T2,Wednesday,C105,Restaurante El Rincón,Restaurante,Ruta San Marcos,San Marcos,Vereda El Tesoro,Andrés Díaz,Costeña x30,Cerveza,2,60000,47000,0,60000.0,120000.0,94000,26000.0
V01187,2023-04-12,4,April,T2,Wednesday,C030,Bar/Estadero Don Jorge,Bar/Estadero,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Agua Cristal 600ml x24,Agua,1,22000,15000,0,22000.0,22000.0,15000,7000.0
V01188,2023-04-12,4,April,T2,Wednesday,C026,Minimercado La Esquina,Minimercado,Ruta Caimito,Caimito,Vereda Las Flores,Luis Hernández,Electrolit x12,Electrolit,9,55000,40000,0,55000.0,495000.0,360000,135000.0
V01189,2023-04-12,4,April,T2,Wednesday,C088,Minimercado El Paisa,Minimercado,Ruta San Marcos,San Marcos,Vereda Buenavista,Andrés Díaz,Agua Cristal 1.5L x12,Agua,9,28000,19000,0,28000.0,252000.0,171000,81000.0
